Maker,Genmodel,Genmodel_ID,Year,Entry_price,sales,Bodytype,Engin_size,Gearbox,Fuel_type,Engine_power,Wheelbase,Height,Width,Length,Average_mpg,Top_speed,Seat_num,Door_num,Annual_revenue
Ford,Focus,29_14,2003,9830,29093.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,285984190.0
Ford,Focus,29_14,2004,9830,43404.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,426661320.0
Ford,Focus,29_14,2005,9830,58824.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,578239920.0
Ford,Focus,29_14,2006,10832,68079.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,737431728.0
Ford,Focus,29_14,2007,11032,77257.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,852299224.0
Ford,Focus,29_14,2008,11505,70986.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,816693930.0
Ford,Focus,29_14,2009,12328,72711.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,896381208.0
Ford,Focus,29_14,2010,14250,64533.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,919595250.0
Ford,Focus,29_14,2011,13825,71077.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,982639525.0
Ford,Focus,29_14,2012,13820,73326.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,1013365320.0
Ford,Focus,29_14,2013,13820,77782.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,1074947240.0
Ford,Focus,29_14,2014,13810,77222.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,1066435820.0
Ford,Focus,29_14,2015,13810,76895.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,1061919950.0
Ford,Focus,29_14,2016,13810,64870.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,895854700.0
Ford,Focus,29_14,2017,16260,63283.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,1028981580.0
Ford,Focus,29_14,2018,17730,47374.0,Hatchback,1.6L,Manual,Petrol,99.0,2648.0,1447.0,2010.0,4360.0,42.2 mpg,120 mph,5.0,5.0,839941020.0
Ford,Focus C-Max,29_15,2003,13005,0.0,MPV,1.6L,Manual,Petrol,133.0,2640.0,1595.0,2022.0,4333.0,39.8 mpg,120 mph,5.0,5.0,0.0
Ford,Focus C-Max,29_15,2004,13007,0.0,MPV,1.6L,Manual,Petrol,133.0,2640.0,1595.0,2022.0,4333.0,39.8 mpg,120 mph,5.0,5.0,0.0
Ford,Focus C-Max,29_15,2005,13307,0.0,MPV,1.6L,Manual,Petrol,133.0,2640.0,1595.0,2022.0,4333.0,39.8 mpg,120 mph,5.0,5.0,0.0
Ford,Focus C-Max,29_15,2006,12807,0.0,MPV,1.6L,Manual,Petrol,133.0,2640.0,1595.0,2022.0,4333.0,39.8 mpg,120 mph,5.0,5.0,0.0
Ford,Focus C-Max,29_15,2007,12805,0.0,MPV,1.6L,Manual,Petrol,133.0,2640.0,1595.0,2022.0,4333.0,39.8 mpg,120 mph,5.0,5.0,0.0
Ford,Focus C-Max,29_15,2008,12807,0.0,MPV,1.6L,Manual,Petrol,133.0,2640.0,1595.0,2022.0,4333.0,39.8 mpg,120 mph,5.0,5.0,0.0
Ford,Focus C-Max,29_15,2009,14395,0.0,MPV,1.6L,Manual,Petrol,133.0,2640.0,1595.0,2022.0,4333.0,39.8 mpg,120 mph,5.0,5.0,0.0
Ford,Focus C-Max,29_15,2010,14395,0.0,MPV,1.6L,Manual,Petrol,133.0,2640.0,1595.0,2022.0,4333.0,39.8 mpg,120 mph,5.0,5.0,0.0
Ford,Focus C-Max,29_15,2011,17035,0.0,MPV,1.6L,Manual,Petrol,133.0,2640.0,1595.0,2022.0,4333.0,39.8 mpg,120 mph,5.0,5.0,0.0
Ford,Fusion,29_18,2002,9850,1089.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,10726650.0
Ford,Fusion,29_18,2003,9545,7601.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,72551545.0
Ford,Fusion,29_18,2004,9762,7530.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,73507860.0
Ford,Fusion,29_18,2005,9982,7383.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,73697106.0
Ford,Fusion,29_18,2006,10082,9490.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,95678180.0
Ford,Fusion,29_18,2007,10482,9775.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,102461550.0
Ford,Fusion,29_18,2008,10855,9892.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,107377660.0
Ford,Fusion,29_18,2009,11349,9817.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,111413133.0
Ford,Fusion,29_18,2010,11785,6267.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,73856595.0
Ford,Fusion,29_18,2011,11785,2669.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,31454165.0
Ford,Fusion,29_18,2012,12085,831.0,Hatchback,1.4L,Manual,Petrol,79.0,2485.0,1534.0,1952.0,4020.0,43.5 mpg,101 mph,5.0,5.0,10042635.0
Ford,Galaxy,29_19,1998,17505,0.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,0.0
Ford,Galaxy,29_19,1999,16495,0.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,0.0
Ford,Galaxy,29_19,2000,18020,0.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,0.0
Ford,Galaxy,29_19,2001,18065,875.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,15806875.0
Ford,Galaxy,29_19,2002,18065,1345.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,24297425.0
Ford,Galaxy,29_19,2003,18065,2679.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,48396135.0
Ford,Galaxy,29_19,2004,18092,2763.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,49988196.0
Ford,Galaxy,29_19,2005,18092,3875.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,70106500.0
Ford,Galaxy,29_19,2006,18092,3668.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,66361456.0
Ford,Galaxy,29_19,2007,19240,5776.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,111130240.0
Ford,Galaxy,29_19,2008,19240,5540.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,106589600.0
Ford,Galaxy,29_19,2009,19898,5521.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,109856858.0
Ford,Galaxy,29_19,2010,22465,5453.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,122501645.0
Ford,Galaxy,29_19,2011,22465,5636.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,126612740.0
Ford,Galaxy,29_19,2012,23345,5774.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,134794030.0
Ford,Galaxy,29_19,2013,24825,4788.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,118862100.0
Ford,Galaxy,29_19,2014,25125,5039.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,126604875.0
Ford,Galaxy,29_19,2015,25325,2900.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,73442500.0
Ford,Galaxy,29_19,2016,25325,4480.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,113456000.0
Ford,Galaxy,29_19,2017,27645,4274.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,118154730.0
Ford,Galaxy,29_19,2018,27740,2901.0,MPV,2.0L,Manual,Diesel,138.0,2850.0,1736.0,1884.0,4820.0,47.1 mpg,120 mph,7.0,5.0,80473740.0
Ford,Grand C-Max,29_20,2010,18535,0.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,0.0
Ford,Grand C-Max,29_20,2011,18535,2.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,37070.0
Ford,Grand C-Max,29_20,2012,19325,158.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,3053350.0
Ford,Grand C-Max,29_20,2013,19390,1297.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,25148830.0
Ford,Grand C-Max,29_20,2014,19690,1040.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,20477600.0
Ford,Grand C-Max,29_20,2015,19690,2557.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,50347330.0
Ford,Grand C-Max,29_20,2016,19690,6592.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,129796480.0
Ford,Grand C-Max,29_20,2017,21240,3631.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,77122440.0
Ford,Grand C-Max,29_20,2018,22580,2738.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,61824040.0
Ford,Grand C-Max,29_20,2019,23635,1058.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,25005830.0
Ford,Grand C-Max,29_20,2020,23635,0.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1698.0,2067.0,4520.0,60.1 mpg,112 mph,7.0,5.0,0.0
Ford,Grand Tourneo Connect,29_21,2013,16690,0.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1845.0,2137.0,4818.0,58.9 mpg,103 mph,7.0,5.0,0.0
Ford,Grand Tourneo Connect,29_21,2014,16690,0.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1845.0,2137.0,4818.0,58.9 mpg,103 mph,7.0,5.0,0.0
Ford,Grand Tourneo Connect,29_21,2015,16690,0.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1845.0,2137.0,4818.0,58.9 mpg,103 mph,7.0,5.0,0.0
Ford,Grand Tourneo Connect,29_21,2016,17140,0.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1845.0,2137.0,4818.0,58.9 mpg,103 mph,7.0,5.0,0.0
Ford,Grand Tourneo Connect,29_21,2017,17940,0.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1845.0,2137.0,4818.0,58.9 mpg,103 mph,7.0,5.0,0.0
Ford,Grand Tourneo Connect,29_21,2018,20905,0.0,MPV,1.6L,Manual,Diesel,113.0,0.0,1845.0,2137.0,4818.0,58.9 mpg,103 mph,7.0,5.0,0.0
Ford,Ka,29_23,1998,7845,0.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,0.0
Ford,Ka,29_23,1999,6815,0.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,0.0
Ford,Ka,29_23,2000,6815,0.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,0.0
Ford,Ka,29_23,2001,6815,1478.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,10072570.0
Ford,Ka,29_23,2002,6350,2943.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,18688050.0
Ford,Ka,29_23,2003,6370,3360.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,21403200.0
Ford,Ka,29_23,2004,6632,4503.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,29863896.0
Ford,Ka,29_23,2005,6852,5197.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,35609844.0
Ford,Ka,29_23,2006,6952,7394.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,51403088.0
Ford,Ka,29_23,2007,6930,10499.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,72758070.0
Ford,Ka,29_23,2008,6930,12296.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,85211280.0
Ford,Ka,29_23,2009,7312,19457.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,142269584.0
Ford,Ka,29_23,2010,7940,19267.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,152979980.0
Ford,Ka,29_23,2011,8490,16383.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,139091670.0
Ford,Ka,29_23,2012,8670,17120.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,148430400.0
Ford,Ka,29_23,2013,8670,18602.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,161279340.0
Ford,Ka,29_23,2014,8740,18490.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,161602600.0
Ford,Ka,29_23,2015,8890,13122.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,116654580.0
Ford,Ka,29_23,2016,8940,5499.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,49161060.0
Ford,Ka,29_23,2017,8940,2.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,17880.0
Ford,Ka,29_23,2018,9580,0.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,0.0
Ford,Ka,29_23,2019,9580,0.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,0.0
Ford,Ka,29_23,2020,11075,0.0,Hatchback,1.2L,Manual,Petrol,69.0,2300.0,1505.0,1894.0,3620.0,57.6 mpg,99 mph,4.0,3.0,0.0
Ford,Kuga,29_25,2008,18396,3278.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,60302088.0
Ford,Kuga,29_25,2009,18396,8915.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,164000340.0
Ford,Kuga,29_25,2010,20285,10475.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,212485375.0
Ford,Kuga,29_25,2011,20285,9585.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,194431725.0
Ford,Kuga,29_25,2012,20670,9815.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,202876050.0
Ford,Kuga,29_25,2013,20670,13018.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,269082060.0
Ford,Kuga,29_25,2014,20765,23040.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,478425600.0
Ford,Kuga,29_25,2015,19795,31140.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,616416300.0
Ford,Kuga,29_25,2016,19795,33839.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,669843005.0
Ford,Kuga,29_25,2017,20045,35323.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,708049535.0
Ford,Kuga,29_25,2018,22340,38265.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,854840100.0
Ford,Kuga,29_25,2019,22490,39672.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,892223280.0
Ford,Kuga,29_25,2020,22790,15403.0,SUV,2.0L,Manual,Diesel,148.0,2690.0,1703.0,2077.0,4524.0,60.1 mpg,121 mph,5.0,5.0,351034370.0
Ford,Maverick,29_26,1998,19260,0.0,SUV,3.0L,Automatic,Petrol,195.0,2620.0,1775.0,2018.0,4415.0,22.1 mpg,112 mph,5.0,5.0,0.0
Ford,Maverick,29_26,1999,18230,0.0,SUV,3.0L,Automatic,Petrol,195.0,2620.0,1775.0,2018.0,4415.0,22.1 mpg,112 mph,5.0,5.0,0.0
Ford,Maverick,29_26,2001,17815,90.0,SUV,3.0L,Automatic,Petrol,195.0,2620.0,1775.0,2018.0,4415.0,22.1 mpg,112 mph,5.0,5.0,1603350.0
Ford,Maverick,29_26,2002,17815,255.0,SUV,3.0L,Automatic,Petrol,195.0,2620.0,1775.0,2018.0,4415.0,22.1 mpg,112 mph,5.0,5.0,4542825.0
Ford,Maverick,29_26,2003,17815,213.0,SUV,3.0L,Automatic,Petrol,195.0,2620.0,1775.0,2018.0,4415.0,22.1 mpg,112 mph,5.0,5.0,3794595.0
Ford,Maverick,29_26,2004,17815,59.0,SUV,3.0L,Automatic,Petrol,195.0,2620.0,1775.0,2018.0,4415.0,22.1 mpg,112 mph,5.0,5.0,1051085.0
Ford,Mondeo,29_27,1998,13845,0.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,0.0
Ford,Mondeo,29_27,1999,12810,0.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,0.0
Ford,Mondeo,29_27,2000,12810,0.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,0.0
Ford,Mondeo,29_27,2001,13815,3915.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,54085725.0
Ford,Mondeo,29_27,2002,13815,4594.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,63466110.0
Ford,Mondeo,29_27,2003,13810,6222.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,85925820.0
Ford,Mondeo,29_27,2004,13810,9870.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,136304700.0
Ford,Mondeo,29_27,2005,14807,14079.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,208467753.0
Ford,Mondeo,29_27,2006,14780,15525.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,229459500.0
Ford,Mondeo,29_27,2007,14780,23237.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,343442860.0
Ford,Mondeo,29_27,2008,14807,25666.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,380036462.0
Ford,Mondeo,29_27,2009,15435,23669.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,365331015.0
Ford,Mondeo,29_27,2010,16990,22124.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,375886760.0
Ford,Mondeo,29_27,2011,16990,16107.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,273657930.0
Ford,Mondeo,29_27,2012,15765,18212.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,287112180.0
Ford,Mondeo,29_27,2013,15765,14016.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,220962240.0
Ford,Mondeo,29_27,2014,15765,12404.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,195549060.0
Ford,Mondeo,29_27,2015,19940,17937.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,357663780.0
Ford,Mondeo,29_27,2016,19940,16291.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,324842540.0
Ford,Mondeo,29_27,2017,19230,11348.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,218222040.0
Ford,Mondeo,29_27,2018,19230,7337.0,Hatchback,2.0L,Manual,Diesel,138.0,2850.0,1429.0,1958.0,4731.0,47.9 mpg,130 mph,5.0,5.0,141090510.0
Ford,Mustang,29_28,2015,29590,268.0,Coupe,5.0L,Manual,Petrol,415.0,2720.0,1381.0,2080.0,4784.0,20.9 mpg,155 mph,4.0,3.0,7930120.0
Ford,Mustang,29_28,2016,29590,2367.0,Coupe,5.0L,Manual,Petrol,415.0,2720.0,1381.0,2080.0,4784.0,20.9 mpg,155 mph,4.0,3.0,70039530.0
Ford,Mustang,29_28,2017,31335,1807.0,Coupe,5.0L,Manual,Petrol,415.0,2720.0,1381.0,2080.0,4784.0,20.9 mpg,155 mph,4.0,3.0,56622345.0
Ford,Mustang,29_28,2018,32790,2028.0,Coupe,5.0L,Manual,Petrol,415.0,2720.0,1381.0,2080.0,4784.0,20.9 mpg,155 mph,4.0,3.0,66498120.0
Ford,Puma,29_29,1998,13050,0.0,Coupe,1.7L,Manual,Petrol,123.0,2446.0,1344.0,1837.0,3984.0,38.2 mpg,126 mph,4.0,3.0,0.0
Ford,Puma,29_29,1999,13650,0.0,Coupe,1.7L,Manual,Petrol,123.0,2446.0,1344.0,1837.0,3984.0,38.2 mpg,126 mph,4.0,3.0,0.0
Ford,Puma,29_29,2000,12115,0.0,Coupe,1.7L,Manual,Petrol,123.0,2446.0,1344.0,1837.0,3984.0,38.2 mpg,126 mph,4.0,3.0,0.0
Ford,Puma,29_29,2001,12115,1074.0,Coupe,1.7L,Manual,Petrol,123.0,2446.0,1344.0,1837.0,3984.0,38.2 mpg,126 mph,4.0,3.0,13011510.0
Ford,Puma,29_29,2002,12115,768.0,Coupe,1.7L,Manual,Petrol,123.0,2446.0,1344.0,1837.0,3984.0,38.2 mpg,126 mph,4.0,3.0,9304320.0
Ford,Puma,29_29,2003,12115,1.0,Coupe,1.7L,Manual,Petrol,123.0,2446.0,1344.0,1837.0,3984.0,38.2 mpg,126 mph,4.0,3.0,12115.0
